7,48;314
7,5;318
7,52;319
7,54;315
7,56;312
7,58;309
7,6;308
7,62;313
7,64;314
7,66;314
7,68;309
7,7;311
7,72;315
7,74;319
7,76;320
7,78;315
7,8;312
7,82;311
7,84;311
7,86;315
7,88;312
7,9;309
7,92;306
7,94;307
7,96;307
7,98;309
8;308
8,02;306
8,04;310
8,06;313
8,08;317
8,1;320
8,12;323
8,14;322
8,16;323
8,18;325
8,2;324
8,22;327
8,24;331
8,26;332
8,28;335
8,3;338
8,32;341
8,34;336
8,36;330
8,38;323
8,4;319
8,42;314
8,44;311
8,46;312
8,48;317
8,5;320
8,52;324
8,54;336
8,56;337
8,58;332
8,6;327
8,62;330
8,64;327
8,66;327
8,68;329
8,7;329
8,72;331
8,74;336
8,76;337
8,78;337
8,8;334
8,82;335
8,84;339
8,86;344
8,88;345
8,9;347
8,92;345
8,94;344
8,96;344
8,98;341
9;336
9,02;330
9,04;338
9,06;340
9,08;342
9,1;340
9,12;336
9,14;332
9,16;333
9,18;332
9,2;338
9,22;336
9,24;339
9,26;340
9,28;345
9,3;341
9,32;340
9,34;338
9,36;333
9,38;333
9,4;336
9,42;340
9,44;345
9,46;345
9,48;344
9,5;344
9,52;345
9,54;349
9,56;351
9,58;352
9,6;349
9,62;345
9,64;345
9,66;351
9,68;345
9,7;346
9,72;343
9,74;339
9,76;343
9,78;340
9,8;343
9,82;344
9,84;344
9,86;343
9,88;342
9,9;340
9,92;340
9,94;339
9,96;334
9,98;331
10;337
10,02;336
10,04;345
10,06;348
10,08;352
10,1;353
10,12;349
10,14;347
10,16;346
10,18;336
10,2;332
10,22;337
10,24;341
10,26;335
10,28;332
10,3;332
10,32;334
10,34;336
10,36;338
10,38;342
10,4;348
10,42;344
10,44;349
10,46;352
10,48;351
10,5;343
10,52;344
10,54;339
10,56;334
10,58;328
10,6;327
10,62;325
10,64;327
10,66;321
10,68;322
10,7;325
10,72;332
10,74;337
10,76;347
10,78;350
10,8;351
10,82;351
10,84;355
10,86;352
10,88;353
10,9;349
10,92;347
10,94;347
10,96;347
10,98;351
11;348
11,02;349
11,04;347
11,06;346
11,08;352
11,1;346
11,12;346
11,14;344
11,16;343
11,18;346
11,2;344
11,22;343
11,24;335
11,26;333
11,28;329
11,3;323
11,32;322
11,34;317
11,36;316
11,38;315
11,4;322
11,42;330
11,44;328
11,46;330
11,48;331
11,5;326
11,52;326
11,54;322
11,56;320
11,58;323
11,6;317
11,62;323
11,64;329
11,66;324
11,68;323
11,7;325
11,72;325
11,74;323
11,76;327
11,78;327
11,8;320
11,82;317
11,84;315
11,86;317
11,88;319
11,9;313
11,92;317
11,94;324
11,96;327
11,98;328
12;331
12,02;329
12,04;321
12,06;318
12,08;317
12,1;313
12,12;314
12,14;317
12,16;324
12,18;331
12,2;333
12,22;338
12,24;347
12,26;345
12,28;342
12,3;343
12,32;343
12,34;339
12,36;338
12,38;339
12,4;338
12,42;335
12,44;333
12,46;332
12,48;333
12,5;328
12,52;329
12,54;331
12,56;330
12,58;327
12,6;327
12,62;330
12,64;332
12,66;332
12,68;332
12,7;333
12,72;333
12,74;334
12,76;331
12,78;327
12,8;318
12,82;316
12,84;317
12,86;321
12,88;321
12,9;321
12,92;322
12,94;325
12,96;323
12,98;325
13;320
13,02;321
13,04;318
13,06;321
13,08;318
13,1;317
13,12;317
13,14;319
13,16;324
13,18;322
13,2;320
13,22;325
13,24;325
13,26;329
13,28;331
13,3;331
13,32;328
13,34;328
13,36;333
13,38;332
13,4;330
13,42;331
13,44;339
13,46;348
13,48;350
13,5;358
13,52;368
13,54;370
13,56;377
13,58;382
13,6;383
13,62;386
13,64;387
13,66;391
13,68;391
13,7;383
13,72;376
13,74;367
13,76;356
13,78;342
13,8;336
13,82;322
13,84;316
13,86;318
13,88;316
13,9;314
13,92;318
13,94;318
13,96;322
13,98;320
14;320
14,02;316
14,04;314
14,06;314
14,08;317
14,1;321
14,12;322
14,14;321
14,16;327
14,18;327
14,2;326
14,22;323
14,24;321
14,26;318
14,28;314
14,3;311
14,32;306
14,34;308
14,36;305
14,38;306
14,4;308
14,42;305
14,44;300
14,46;299
14,48;303
14,5;306
14,52;307
14,54;312
14,56;312
14,58;321
14,6;325
14,62;326
14,64;324
14,66;315
14,68;309
14,7;307
14,72;304
14,74;301
14,76;301
14,78;303
14,8;302
14,82;305
14,84;308
14,86;308
14,88;307
14,9;309
14,92;311
14,94;311
14,96;307
14,98;306
15;313
15,02;313
15,04;310
15,06;312
15,08;316
15,1;320
15,12;321
15,14;326
15,16;327
15,18;326
15,2;327
15,22;326
15,24;331
15,26;327
15,28;323
15,3;330
15,32;338
15,34;344
15,36;346
15,38;353
15,4;357
15,42;360
15,44;354
15,46;352
15,48;347
15,5;337
15,52;325
15,54;319
15,56;319
15,58;309
15,6;306
15,62;310
15,64;308
15,66;313
15,68;306
15,7;311
15,72;310
15,74;311
15,76;309
15,78;309
15,8;308
15,82;302
15,84;303
15,86;303
15,88;301
15,9;301
15,92;299
15,94;306
15,96;307
15,98;307
16;310
16,02;316
16,04;316
16,06;315
16,08;316
16,1;313
16,12;310
16,14;307
16,16;311
16,18;310
16,2;308
16,22;314
16,24;322
16,26;327
16,28;327
16,3;331
16,32;328
16,34;327
16,36;325
16,38;321
16,4;317
16,42;316
16,44;315
16,46;316
16,48;313
16,5;312
16,52;311
16,54;314
16,56;306
16,58;311
16,6;308
16,62;308
16,64;310
16,66;318
16,68;318
16,7;321
16,72;324
16,74;328
16,76;325
16,78;331
16,8;329
16,82;338
16,84;337
16,86;345
16,88;353
16,9;361
16,92;369
16,94;380
16,96;394
16,98;415
17;430
17,02;452
17,04;464
17,06;476
17,08;483
17,1;484
17,12;468
17,14;444
17,16;425
17,18;400
17,2;379
17,22;358
17,24;337
17,26;322
17,28;314
17,3;312
17,32;314
17,34;309
17,36;305
17,38;306
17,4;305
17,42;302
17,44;300
17,46;295
17,48;290
17,5;295
17,52;297
17,54;300
17,56;301
17,58;305
17,6;308
17,62;306
17,64;305
17,66;301
17,68;301
17,7;298
17,72;296
17,74;306
17,76;307
17,78;305
17,8;302
17,82;302
17,84;299
17,86;297
17,88;291
17,9;288
17,92;287
17,94;286
17,96;287
17,98;295
18;296
18,02;291
18,04;292
18,06;293
18,08;297
18,1;298
18,12;294
18,14;302
18,16;301
18,18;303
18,2;301
18,22;307
18,24;304
18,26;302
18,28;301
18,3;300
18,32;296
18,34;294
18,36;293
18,38;296
18,4;296
18,42;299
18,44;301
18,46;304
18,48;304
18,5;304
18,52;298
18,54;296
18,56;293
18,58;296
18,6;294
18,62;293
18,64;299
18,66;301
18,68;302
18,7;301
18,72;300
18,74;297
18,76;292
18,78;291
18,8;292
18,82;293
18,84;291
18,86;288
18,88;289
18,9;284
18,92;284
18,94;282
18,96;278
18,98;280
19;282
19,02;283
19,04;283
19,06;285
19,08;287
19,1;285
19,12;288
19,14;289
19,16;289
19,18;287
19,2;283
19,22;288
19,24;286
19,26;280
19,28;280
19,3;280
19,32;283
19,34;283
19,36;283
19,38;285
19,4;280
19,42;279
19,44;282
19,46;284
19,48;283
19,5;286
19,52;289
19,54;293
19,56;290
19,58;289
19,6;285
19,62;287
19,64;288
19,66;291
19,68;297
19,7;305
19,72;307
19,74;307
19,76;308
19,78;304
19,8;295
19,82;292
19,84;292
19,86;292
19,88;294
19,9;292
19,92;292
19,94;297
19,96;296
19,98;292
20;292
20,02;285
20,04;281
20,06;282
20,08;282
20,1;284
20,12;287
20,14;287
20,16;292
20,18;298
20,2;301
20,22;305
20,24;307
20,26;308
20,28;309
20,3;319
20,32;319
20,34;326
20,36;323
20,38;321
20,4;319
20,42;313
20,44;311
20,46;306
20,48;298
20,5;291
20,52;281
20,54;284
20,56;282
20,58;285
20,6;280
20,62;276
20,64;277
20,66;279
20,68;278
20,7;273
20,72;274
20,74;270
20,76;267
20,78;268
20,8;273
20,82;270
20,84;271
20,86;272
20,88;276
20,9;275
20,92;272
20,94;274
20,96;275
20,98;274
21;276
21,02;271
21,04;270
21,06;269
21,08;275
21,1;272
21,12;272
21,14;272
21,16;274
21,18;276
21,2;279
21,22;282
21,24;282
21,26;276
21,28;269
21,3;270
21,32;268
21,34;262
21,36;266
21,38;269
21,4;275
21,42;277
21,44;276
21,46;274
21,48;273
21,5;270
21,52;263
21,54;260
21,56;260
21,58;264
21,6;269
21,62;271
21,64;277
21,66;273
21,68;272
21,7;275
21,72;279
21,74;276
21,76;277
21,78;280
21,8;289
21,82;298
21,84;306
21,86;312
21,88;323
21,9;325
21,92;327
21,94;329
21,96;330
21,98;325
22;322
22,02;314
22,04;306
22,06;295
22,08;288
22,1;275
22,12;269
22,14;258
22,16;251
22,18;251
22,2;253
22,22;257
22,24;263
22,26;268
22,28;275
22,3;275
22,32;273
22,34;267
22,36;265
22,38;259
22,4;256
22,42;255
22,44;253
22,46;260
22,48;259
22,5;262
22,52;263
22,54;260
22,56;257
22,58;256
22,6;256
22,62;255
22,64;258
22,66;264
22,68;264
22,7;265
22,72;264
22,74;263
22,76;256
22,78;253
22,8;254
22,82;255
22,84;257
22,86;258
22,88;261
22,9;271
22,92;268
22,94;272
22,96;274
22,98;269
23;267
23,02;267
23,04;273
23,06;273
23,08;274
23,1;274
23,12;278
23,14;283
23,16;282
23,18;287
23,2;291
23,22;291
23,24;300
23,26;306
23,28;311
23,3;312
23,32;312
23,34;306
23,36;297
23,38;292
23,4;283
23,42;272
23,44;259
23,46;251
23,48;250
23,5;246
23,52;240
23,54;239
23,56;243
23,58;240
23,6;243
23,62;247
23,64;251
23,66;249
23,68;246
23,7;249
23,72;251
23,74;252
23,76;249
23,78;252
23,8;254
23,82;250
23,84;253
23,86;254
23,88;260
23,9;264
23,92;265
23,94;265
23,96;266
23,98;262
24;263
24,02;260
24,04;259
24,06;258
24,08;260
24,1;264
24,12;267
24,14;266
24,16;262
24,18;260
24,2;258
24,22;253
24,24;254
24,26;251
24,28;250
24,3;248
24,32;248
24,34;250
24,36;250
24,38;245
24,4;249
24,42;254
24,44;254
24,46;254
24,48;252
24,5;250
24,52;245
24,54;243
24,56;245
24,58;247
24,6;248
24,62;248
24,64;251
24,66;258
24,68;255
24,7;259
24,72;257
24,74;259
24,76;258
24,78;257
24,8;258
24,82;257
24,84;259
24,86;260
24,88;259
24,9;261
24,92;258
24,94;263
24,96;260
24,98;264
25;263
25,02;263
25,04;269
25,06;270
25,08;277
25,1;287
25,12;297
25,14;306
25,16;312
25,18;320
25,2;326
25,22;336
25,24;334
25,26;334
25,28;330
25,3;316
25,32;305
25,34;295
25,36;284
25,38;274
25,4;262
25,42;260
25,44;259
25,46;257
25,48;249
25,5;250
25,52;252
25,54;255
25,56;262
25,58;267
25,6;273
25,62;284
25,64;294
25,66;308
25,68;324
25,7;341
25,72;356
25,74;381
25,76;409
25,78;436
25,8;454
25,82;463
25,84;465
25,86;463
25,88;455
25,9;435
25,92;411
25,94;382
25,96;349
25,98;321
26;303
26,02;285
26,04;273
26,06;258
26,08;253
26,1;253
26,12;256
26,14;257
26,16;264
26,18;265
26,2;261
26,22;257
26,24;260
26,26;260
26,28;263
26,3;260
26,32;267
26,34;269
26,36;278
26,38;285
26,4;288
26,42;286
26,44;283
26,46;276
26,48;273
26,5;270
26,52;270
26,54;272
26,56;276
26,58;278
26,6;289
26,62;292
26,64;304
26,66;316
26,68;324
26,7;330
26,72;334
26,74;336
26,76;332
26,78;326
26,8;313
26,82;300
26,84;291
26,86;280
26,88;276
26,9;271
26,92;270
26,94;268
26,96;269
26,98;273
27;270
27,02;266
27,04;256
27,06;251
27,08;246
27,1;237
27,12;232
27,14;229
27,16;227
27,18;223
27,2;224
27,22;228
27,24;228
27,26;227
27,28;227
27,3;230
27,32;232
27,34;229
27,36;235
27,38;237
27,4;240
27,42;247
27,44;250
27,46;256
27,48;257
27,5;262
27,52;268
27,54;271
27,56;270
27,58;268
27,6;270
27,62;266
27,64;269
27,66;272
27,68;267
27,7;268
27,72;275
27,74;283
27,76;295
27,78;306
27,8;322
27,82;351
27,84;382
27,86;426
27,88;481
27,9;538
27,92;590
27,94;647
27,96;701
27,98;738
28;764
28,02;759
28,04;742
28,06;709
28,08;653
28,1;599
28,12;536
28,14;474
28,16;409
28,18;361
28,2;320
28,22;291
28,24;273
28,26;256
28,28;251
28,3;244
28,32;238
28,34;240
28,36;235
28,38;236
28,4;235
28,42;237
28,44;232
28,46;235
28,48;238
28,5;240
28,52;240
28,54;237
28,56;238
28,58;241
28,6;240
28,62;242
28,64;244
28,66;241
28,68;239
28,7;236
28,72;233
28,74;231
28,76;229
28,78;226
28,8;228
28,82;232
28,84;232
28,86;232
28,88;236
28,9;233
28,92;237
28,94;235
28,96;237
28,98;239
29;236
29,02;236
29,04;233
29,06;235
29,08;228
29,1;227
29,12;223
29,14;223
29,16;225
29,18;227
29,2;230
29,22;233
29,24;238
29,26;242
29,28;244
29,3;247
29,32;246
29,34;254
29,36;254
29,38;260
29,4;259
29,42;259
29,44;254
29,46;249
29,48;244
29,5;236
29,52;229
29,54;222
29,56;219
29,58;221
29,6;226
29,62;232
29,64;242
29,66;250
29,68;257
29,7;265
29,72;272
29,74;284
29,76;293
29,78;301
29,8;310
29,82;319
29,84;328
29,86;330
29,88;335
29,9;328
29,92;323
29,94;309
29,96;295
29,98;288
30;273
30,02;262
30,04;252
30,06;244
30,08;235
30,1;230
30,12;228
30,14;224
30,16;230
30,18;226
30,2;226
30,22;233
30,24;231
30,26;228
30,28;230
30,3;231
30,32;227
30,34;224
30,36;226
30,38;225
30,4;228
30,42;222
30,44;219
30,46;218
30,48;216
30,5;214
30,52;215
30,54;213
30,56;211
30,58;210
30,6;208
30,62;207
30,64;207
30,66;204
30,68;202
30,7;205
30,72;217
30,74;224
30,76;234
30,78;238
30,8;248
30,82;253
30,84;258
30,86;268
30,88;277
30,9;287
30,92;302
30,94;329
30,96;362
30,98;406
31;455
31,02;520
31,04;601
31,06;693
31,08;799
31,1;910
31,12;1017
31,14;1095
31,16;1148
31,18;1162
31,2;1141
31,22;1082
31,24;974
31,26;857
31,28;728
31,3;605
31,32;503
31,34;421
31,36;356
31,38;306
31,4;277
31,42;259
31,44;258
31,46;250
31,48;239
31,5;236
31,52;230
31,54;228
31,56;232
31,58;236
31,6;239
31,62;242
31,64;244
31,66;246
31,68;251
31,7;248
31,72;244
31,74;238
31,76;236
31,78;238
31,8;238
31,82;239
31,84;240
31,86;238
31,88;235
31,9;239
31,92;239
31,94;238
31,96;235
31,98;234
32;233
32,02;232
32,04;234
32,06;235
32,08;240
32,1;243
32,12;249
32,14;257
32,16;257
32,18;258
32,2;253
32,22;252
32,24;246
32,26;243
32,28;236
32,3;229
32,32;229
32,34;224
32,36;225
32,38;223
32,4;223
32,42;227
32,44;229
32,46;238
32,48;249
32,5;261
32,52;269
32,54;283
32,56;300
32,58;312
32,6;321
32,62;330
32,64;338
32,66;335
32,68;325
32,7;316
32,72;305
32,74;292
32,76;279
32,78;266
32,8;253
32,82;239
32,84;228
32,86;228
32,88;226
32,9;223
32,92;221
32,94;221
32,96;222
32,98;226
33;231
33,02;233
33,04;229
33,06;230
33,08;234
33,1;237
33,12;239
33,14;245
33,16;250
33,18;257
33,2;263
33,22;273
33,24;273
33,26;270
33,28;263
33,3;260
33,32;250
33,34;240
33,36;234
33,38;227
33,4;222
33,42;223
33,44;224
33,46;229
33,48;227
33,5;228
33,52;230
33,54;231
33,56;229
33,58;236
33,6;240
33,62;238
33,64;236
33,66;237
33,68;237
33,7;235
33,72;232
33,74;225
33,76;222
33,78;215
33,8;213
33,82;215
33,84;213
33,86;214
33,88;209
33,9;207
33,92;209
33,94;205
33,96;207
33,98;205
34;207
34,02;204
34,04;205
34,06;211
34,08;212
34,1;212
34,12;204
34,14;201
34,16;200
34,18;198
34,2;202
34,22;204
34,24;208
34,26;214
34,28;223
34,3;238
34,32;242
34,34;251
34,36;253
34,38;251
34,4;257
34,42;270
34,44;288
34,46;307
34,48;342
34,5;387
34,52;432
34,54;494
34,56;555
34,58;614
34,6;661
34,62;695
34,64;716
34,66;711
34,68;684
34,7;641
34,72;588
34,74;521
34,76;455
34,78;396
34,8;345
34,82;305
34,84;279
34,86;258
34,88;242
34,9;225
34,92;216
34,94;212
34,96;207
34,98;205
35;210
35,02;209
35,04;214
35,06;219
35,08;226
35,1;228
35,12;234
35,14;233
35,16;230
35,18;227
35,2;224
35,22;226
35,24;227
35,26;226
35,28;228
35,3;233
35,32;236
35,34;241
35,36;248
35,38;244
35,4;244
35,42;244
35,44;243
35,46;242
35,48;238
35,5;236
35,52;234
35,54;232
35,56;229
35,58;231
35,6;233
35,62;236
35,64;249
35,66;258
35,68;265
35,7;275
35,72;286
35,74;293
35,76;300
35,78;308
35,8;306
35,82;307
35,84;302
35,86;295
35,88;291
35,9;277
35,92;263
35,94;249
35,96;236
35,98;220
36;217
36,02;217
36,04;213
36,06;211
36,08;212
36,1;218
36,12;221
36,14;218
36,16;218
36,18;214
36,2;215
36,22;210
36,24;213
36,26;213
36,28;209
36,3;201
36,32;203
36,34;201
36,36;195
36,38;191
36,4;189
36,42;186
36,44;187
36,46;183
36,48;182
36,5;179
36,52;178
36,54;176
36,56;180
36,58;178
36,6;177
36,62;179
36,64;177
36,66;178
36,68;180
36,7;176
36,72;177
36,74;176
36,76;178
36,78;176
36,8;179
36,82;178
36,84;182
36,86;182
36,88;184
36,9;189
36,92;188
36,94;189
36,96;195
36,98;200
37;200
37,02;196
37,04;197
37,06;198
37,08;198
37,1;194
37,12;195
37,14;197
37,16;193
37,18;204
37,2;210
37,22;216
37,24;215
37,26;216
37,28;221
37,3;218
37,32;213
37,34;210
37,36;205
37,38;198
37,4;195
37,42;203
37,44;206
37,46;214
37,48;224
37,5;237
37,52;251
37,54;256
37,56;263
37,58;270
37,6;274
37,62;272
37,64;270
37,66;264
37,68;258
37,7;253
37,72;251
37,74;246
37,76;237
37,78;226
37,8;217
37,82;212
37,84;208
37,86;201
37,88;191
37,9;188
37,92;188
37,94;188
37,96;186
37,98;188
38;186
38,02;191
38,04;196
38,06;197
38,08;202
38,1;204
38,12;206
38,14;209
38,16;209
38,18;207
38,2;201
38,22;200
38,24;195
38,26;194
38,28;189
38,3;183
38,32;183
38,34;178
38,36;175
38,38;171
38,4;173
38,42;171
38,44;172
38,46;172
38,48;174
38,5;178
38,52;180
38,54;182
38,56;184
38,58;186
38,6;184
38,62;183
38,64;182
38,66;182
38,68;180
38,7;177
38,72;178
38,74;179
38,76;180
38,78;180
38,8;178
38,82;181
38,84;182
38,86;183
38,88;182
38,9;183
38,92;179
38,94;179
38,96;179
38,98;178
39;175
39,02;174
39,04;171
39,06;175
39,08;175
39,1;174
39,12;172
39,14;175
39,16;182
39,18;185
39,2;188
39,22;190
39,24;195
39,26;200
39,28;203
39,3;203
39,32;199
39,34;193
39,36;192
39,38;189
39,4;188
39,42;181
39,44;179
39,46;175
39,48;176
39,5;177
39,52;179
39,54;180
39,56;182
39,58;179
39,6;183
39,62;182
39,64;182
39,66;179
39,68;180
39,7;180
39,72;185
39,74;189
39,76;193
39,78;201
39,8;209
39,82;214
39,84;220
39,86;221
39,88;221
39,9;222
39,92;227
39,94;231
39,96;232
39,98;229
40;225
40,02;222
40,04;221
40,06;214
40,08;205
40,1;199
40,12;197
40,14;201
40,16;205
40,18;206
40,2;209
40,22;210
40,24;206
40,26;203
40,28;205
40,3;202
40,32;196
40,34;197
40,36;198
40,38;200
40,4;199
40,42;197
40,44;198
40,46;195
40,48;192
40,5;193
40,52;195
40,54;194
40,56;192
40,58;193
40,6;188
40,62;186
40,64;183
40,66;183
40,68;183
40,7;180
40,72;182
40,74;183
40,76;179
40,78;177
40,8;174
40,82;174
40,84;166
40,86;165
40,88;164
40,9;171
40,92;174
40,94;179
40,96;185
40,98;189
41;190
41,02;192
41,04;196
41,06;199
41,08;196
41,1;193
41,12;190
41,14;192
41,16;191
41,18;191
41,2;195
41,22;199
41,24;198
41,26;206
41,28;215
41,3;222
41,32;231
41,34;243
41,36;252
41,38;263
41,4;269
41,42;274
41,44;277
41,46;269
41,48;259
41,5;252
41,52;238
41,54;227
41,56;219
41,58;210
41,6;200
41,62;194
41,64;190
41,66;186
41,68;184
41,7;180
41,72;186
41,74;189
41,76;197
41,78;207
41,8;217
41,82;229
41,84;243
41,86;258
41,88;266
41,9;271
41,92;272
41,94;270
41,96;271
41,98;266
42;260
42,02;249
42,04;242
42,06;236
42,08;228
42,1;223
42,12;209
42,14;201
42,16;189
42,18;178
42,2;175
42,22;173
42,24;170
42,26;167
42,28;172
42,3;176
42,32;179
42,34;187
42,36;189
42,38;193
42,4;195
42,42;201
42,44;211
42,46;217
42,48;220
42,5;223
42,52;221
42,54;219
42,56;212
42,58;204
42,6;194
42,62;184
42,64;176
42,66;176
42,68;175
42,7;179
42,72;182
42,74;185
42,76;184
42,78;187
42,8;187
42,82;188
42,84;185
42,86;181
42,88;180
42,9;182
42,92;182
42,94;189
42,96;186
42,98;184
43;181
43,02;180
43,04;182
43,06;181
43,08;180
43,1;179
43,12;180
43,14;178
43,16;178
43,18;177
43,2;173
43,22;173
43,24;175
43,26;180
43,28;184
43,3;188
43,32;194
43,34;202
43,36;208
43,38;212
43,4;213
43,42;207
43,44;206
43,46;201
43,48;199
43,5;196
43,52;189
43,54;184
43,56;185
43,58;186
43,6;189
43,62;195
43,64;200
43,66;203
43,68;207
43,7;213
43,72;218
43,74;221
43,76;222
43,78;220
43,8;219
43,82;216
43,84;218
43,86;216
43,88;211
43,9;206
43,92;200
43,94;198
43,96;192
43,98;190
44;188
44,02;184
44,04;181
44,06;183
44,08;186
44,1;184
44,12;185
44,14;192
44,16;198
44,18;202
44,2;203
44,22;205
44,24;204
44,26;199
44,28;194
44,3;193
44,32;190
44,34;187
44,36;187
44,38;190
44,4;190
44,42;193
44,44;190
44,46;186
44,48;182
44,5;175
44,52;169
44,54;170
44,56;167
44,58;170
44,6;170
44,62;174
44,64;177
44,66;181
44,68;186
44,7;189
44,72;195
44,74;200
44,76;207
44,78;224
44,8;230
44,82;235
44,84;236
44,86;237
44,88;232
44,9;228
44,92;222
44,94;210
44,96;205
44,98;193
45;189
45,02;189
45,04;187
45,06;187
45,08;190
45,1;192
45,12;197
45,14;199
45,16;199
45,18;197
45,2;194
45,22;189
45,24;189
45,26;188
45,28;190
45,3;187
45,32;187
45,34;187
45,36;188
45,38;185
45,4;180
45,42;180
45,44;181
45,46;186
45,48;189
45,5;187
45,52;190
45,54;192
45,56;197
45,58;199
45,6;199
45,62;196
45,64;196
45,66;202
45,68;201
45,7;197
45,72;191
45,74;185
45,76;182
45,78;176
45,8;171
45,82;163
45,84;162
45,86;164
45,88;166
45,9;165
45,92;164
45,94;165
45,96;170
45,98;171
46;169
46,02;167
46,04;165
46,06;160
46,08;163
46,1;163
46,12;160
46,14;159
46,16;160
46,18;163
46,2;162
46,22;161
46,24;161
46,26;162
46,28;163
46,3;163
46,32;166
46,34;167
46,36;170
46,38;172
46,4;171
46,42;173
46,44;169
46,46;170
46,48;172
46,5;172
46,52;173
46,54;173
46,56;171
46,58;168
46,6;169
46,62;168
46,64;163
46,66;162
46,68;157
46,7;156
46,72;155
46,74;153
46,76;150
46,78;150
46,8;149
46,82;155
46,84;160
46,86;162
46,88;165
46,9;168
46,92;170
46,94;174
46,96;174
46,98;175
47;171
47,02;171
47,04;170
47,06;173
47,08;179
47,1;185
47,12;191
47,14;205
47,16;219
47,18;240
47,2;257
47,22;279
47,24;296
47,26;310
47,28;323
47,3;332
47,32;337
47,34;334
47,36;325
47,38;316
47,4;301
47,42;285
47,44;268
47,46;256
47,48;242
47,5;226
47,52;219
47,54;210
47,56;202
47,58;200
47,6;200
47,62;198
47,64;198
47,66;198
47,68;205
47,7;209
47,72;208
47,74;207
47,76;209
47,78;204
47,8;198
47,82;195
47,84;186
47,86;175
47,88;169
47,9;167
47,92;165
47,94;166
47,96;165
47,98;168
48;168
48,02;165
48,04;166
48,06;169
48,08;169
48,1;167
48,12;169
48,14;175
48,16;182
48,18;195
48,2;206
48,22;219
48,24;230
48,26;242
48,28;256
48,3;270
48,32;276
48,34;274
48,36;275
48,38;274
48,4;271
48,42;266
48,44;257
48,46;248
48,48;239
48,5;227
48,52;222
48,54;214
48,56;205
48,58;196
48,6;194
48,62;194
48,64;204
48,66;213
48,68;223
48,7;235
48,72;240
48,74;249
48,76;258
48,78;260
48,8;254
48,82;250
48,84;240
48,86;232
48,88;224
48,9;215
48,92;206
48,94;199
48,96;187
48,98;182
49;179
49,02;176
49,04;168
49,06;169
49,08;167
49,1;168
49,12;167
49,14;167
49,16;169
49,18;171
49,2;167
49,22;164
49,24;164
49,26;161
49,28;156
49,3;155
49,32;157
49,34;157
49,36;157
49,38;157
49,4;158
49,42;156
49,44;157
49,46;154
49,48;153
49,5;153
49,52;153
49,54;157
49,56;155
49,58;156
49,6;154
49,62;158
49,64;160
49,66;163
49,68;167
49,7;166
49,72;168
49,74;171
49,76;172
49,78;171
49,8;169
49,82;167
49,84;166
49,86;169
49,88;172
49,9;174
49,92;174
49,94;173
